university_name,rank,qs_uni_link
St Luke’s International University,Reporter,https://www.timeshighereducation.com/world-university-rankings/st-lukes-international-university
"St Mary’s University College, Belfast",Reporter,https://www.timeshighereducation.com/world-university-rankings/st-marys-university-college-belfast
"St Mary’s University, Twickenham",Reporter,https://www.timeshighereducation.com/world-university-rankings/st-marys-university-twickenham
Stranmillis University College,Reporter,https://www.timeshighereducation.com/world-university-rankings/stranmillis-university-college
University of Suffolk,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-suffolk
University of Sufism and Modern Sciences (USMS),Reporter,https://www.timeshighereducation.com/world-university-rankings/university-sufism-and-modern-sciences-usms
Sugiyama Jogakuen University,Reporter,https://www.timeshighereducation.com/world-university-rankings/sugiyama-jogakuen-university
Sukkur IBA University,Reporter,https://www.timeshighereducation.com/world-university-rankings/sukkur-iba-university
University of Swabi,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-swabi
Tafila Technical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/tafila-technical-university
University of Taipei,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-taipei
Takushoku University,Reporter,https://www.timeshighereducation.com/world-university-rankings/takushoku-university
Tama Art University,Reporter,https://www.timeshighereducation.com/world-university-rankings/tama-art-university
University of Tamanghasset,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-tamanghasset
Tarlac Agricultural University,Reporter,https://www.timeshighereducation.com/world-university-rankings/tarlac-agricultural-university
Tarsus University,Reporter,https://www.timeshighereducation.com/world-university-rankings/tarsus-university
Tashkent Institute of Chemical Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/tashkent-institute-chemical-technology
Tashkent Institute of Finance,Reporter,https://www.timeshighereducation.com/world-university-rankings/tashkent-institute-finance
Tashkent University of Information Technologies,Reporter,https://www.timeshighereducation.com/world-university-rankings/tashkent-university-information-technologies
Tashkent Institute of Irrigation and Agricultural Mechanisation,Reporter,https://www.timeshighereducation.com/world-university-rankings/tashkent-institute-irrigation-and-agricultural-mechanisation
Tashkent Medical Academy,Reporter,https://www.timeshighereducation.com/world-university-rankings/tashkent-medical-academy
Tashkent Pediatric Medical Institute,Reporter,https://www.timeshighereducation.com/world-university-rankings/tashkent-pediatric-medical-institute
Tashkent Pharmaceutical Institute,Reporter,https://www.timeshighereducation.com/world-university-rankings/tashkent-pharmaceutical-institute
Tashkent State Dental Institute,Reporter,https://www.timeshighereducation.com/world-university-rankings/tashkent-state-dental-institute
Tashkent State University of Economics,Reporter,https://www.timeshighereducation.com/world-university-rankings/tashkent-state-university-economics
Tashkent State University of Law,Reporter,https://www.timeshighereducation.com/world-university-rankings/tashkent-state-university-law
Tashkent State University of Oriental Studies,Reporter,https://www.timeshighereducation.com/world-university-rankings/tashkent-state-university-oriental-studies
Tashkent State Pedagogical University named after Nizami,Reporter,https://www.timeshighereducation.com/world-university-rankings/tashkent-state-pedagogical-university-named-after-nizami
Tashkent State Technical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/tashkent-state-technical-university
Tashkent State Transport University,Reporter,https://www.timeshighereducation.com/world-university-rankings/tashkent-state-transport-university
Tashkent Institute of Textile and Light Industry,Reporter,https://www.timeshighereducation.com/world-university-rankings/tashkent-institute-textile-and-light-industry
Tata Institute of Fundamental Research,Reporter,https://www.timeshighereducation.com/world-university-rankings/tata-institute-fundamental-research
Tatung University,Reporter,https://www.timeshighereducation.com/world-university-rankings/tatung-university
T. C. Demiroğlu Bilim University,Reporter,https://www.timeshighereducation.com/world-university-rankings/t-c-demiroglu-bilim-university
Teacher Education College of Setif,Reporter,https://www.timeshighereducation.com/world-university-rankings/teacher-education-college-setif
Technical University of Moldova,Reporter,https://www.timeshighereducation.com/world-university-rankings/technical-university-moldova
University of Technology Nowshera,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-technology-nowshera
Universidad Técnica de Manabí,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-tecnica-de-manabi
Universidad Tecnológica de Bolívar,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-tecnologica-de-bolivar-0
Universidad Tecnológica de Santiago (UTESA),Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-tecnologica-de-santiago-utesa
Tecnológico de Costa Rica,Reporter,https://www.timeshighereducation.com/world-university-rankings/tecnologico-de-costa-rica
Instituto Tecnológico Metropolitano,Reporter,https://www.timeshighereducation.com/world-university-rankings/instituto-tecnologico-metropolitano
Teerthanker Mahaveer University,Reporter,https://www.timeshighereducation.com/world-university-rankings/teerthanker-mahaveer-university
Teikyo Heisei University,Reporter,https://www.timeshighereducation.com/world-university-rankings/teikyo-heisei-university
Universiti Teknologi Brunei,Reporter,https://www.timeshighereducation.com/world-university-rankings/universiti-teknologi-brunei
Institut Teknologi Nasional Bandung (ITENAS Bandung),Reporter,https://www.timeshighereducation.com/world-university-rankings/institut-teknologi-nasional-bandung-itenas-bandung
University of Telafer,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-telafer
Institute of Telecommunications and Informatics of Turkmenistan,Reporter,https://www.timeshighereducation.com/world-university-rankings/institute-telecommunications-and-informatics-turkmenistan-0
Tenri University,Reporter,https://www.timeshighereducation.com/world-university-rankings/tenri-university
Termez State University,Reporter,https://www.timeshighereducation.com/world-university-rankings/termez-state-university
Termez Institute of Engineering and Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/termez-institute-engineering-and-technology
Termiz Institute of Agrotechnology and Innovative Development,Reporter,https://www.timeshighereducation.com/world-university-rankings/termiz-institute-agrotechnology-and-innovative-development
University of the Thai Chamber of Commerce,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-thai-chamber-commerce
University of Thi-Qar,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-thi-qar
Thomas Adewumi University,Reporter,https://www.timeshighereducation.com/world-university-rankings/thomas-adewumi-university
Tikrit University,Reporter,https://www.timeshighereducation.com/world-university-rankings/tikrit-university
Tishk International University,Reporter,https://www.timeshighereducation.com/world-university-rankings/tishk-international-university
Tissemsilt University,Reporter,https://www.timeshighereducation.com/world-university-rankings/tissemsilt-university
Tohoku Gakuin University,Reporter,https://www.timeshighereducation.com/world-university-rankings/tohoku-gakuin-university
Tokyo University of Foreign Studies,Reporter,https://www.timeshighereducation.com/world-university-rankings/tokyo-university-foreign-studies
Tokyo University of Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/tokyo-university-technology
Toraighyrov University,Reporter,https://www.timeshighereducation.com/world-university-rankings/toraighyrov-university
